Device : ;PAX1000IR2
Serial Number : ;M00693781
Firmware Version : ;1.0.13
Software Version : ;1.3.1907.145
Wavelength [nm] : ;1345
Basic Sample Rate [Hz] : ;100
Operating Mode : ;1 revolution for one measurement, 1024 points for FFT

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2023-07-20 13:01:10.00;0.00:00:00:054;-0.23;0.97;-0.03;11.99;-2.699;11.17;-0.3313;51.79;-0.83;95.84;2.76;95.80;11.99;11.5;0.4988;10.790;10.605;-3.021;0.38;-1.70;
2023-07-20 13:01:10.02;0.00:00:00:074;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3324;51.79;-0.83;95.83;2.77;95.79;12;11.49;0.5002;10.790;10.605;-3.009;0.38;-1.70;
2023-07-20 13:01:10.03;0.00:00:00:084;-0.23;0.97;-0.03;11.99;-2.699;11.17;-0.333;51.79;-0.83;95.84;2.78;95.80;11.99;11.5;0.4993;10.790;10.605;-3.016;0.38;-1.71;
2023-07-20 13:01:10.05;0.00:00:00:104;-0.23;0.97;-0.03;11.99;-2.698;11.17;-0.3331;51.79;-0.83;95.83;2.78;95.79;11.99;11.49;0.4997;10.790;10.605;-3.013;0.38;-1.71;
2023-07-20 13:01:10.07;0.00:00:00:125;-0.23;0.97;-0.03;11.99;-2.699;11.17;-0.333;51.79;-0.83;95.83;2.78;95.79;11.99;11.49;0.5004;10.790;10.605;-3.007;0.38;-1.71;
2023-07-20 13:01:10.09;0.00:00:00:144;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3324;51.79;-0.83;95.83;2.77;95.79;12;11.5;0.4998;10.790;10.605;-3.012;0.38;-1.70;
2023-07-20 13:01:10.11;0.00:00:00:165;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3332;51.79;-0.83;95.82;2.78;95.78;12;11.49;0.5013;10.790;10.605;-2.999;0.38;-1.71;
2023-07-20 13:01:10.13;0.00:00:00:184;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3332;51.79;-0.83;95.83;2.78;95.79;12;11.5;0.5001;10.790;10.605;-3.009;0.38;-1.71;
2023-07-20 13:01:10.14;0.00:00:00:194;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3333;51.79;-0.83;95.83;2.78;95.78;12;11.49;0.5008;10.790;10.605;-3.003;0.38;-1.71;
2023-07-20 13:01:10.17;0.00:00:00:224;-0.23;0.97;-0.03;12;-2.698;11.17;-0.334;51.79;-0.83;95.83;2.78;95.79;12;11.5;0.5002;10.790;10.605;-3.009;0.38;-1.71;
2023-07-20 13:01:10.19;0.00:00:00:244;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3343;51.79;-0.83;95.83;2.79;95.79;12;11.5;0.5004;10.790;10.605;-3.007;0.38;-1.71;
2023-07-20 13:01:10.21;0.00:00:00:264;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3344;51.79;-0.83;95.83;2.79;95.79;12;11.5;0.5001;10.790;10.606;-3.010;0.38;-1.71;
2023-07-20 13:01:10.23;0.00:00:00:284;-0.23;0.97;-0.03;12;-2.698;11.17;-0.335;51.79;-0.83;95.83;2.79;95.79;12;11.5;0.5;10.790;10.606;-3.010;0.38;-1.72;
2023-07-20 13:01:10.27;0.00:00:00:324;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3359;51.79;-0.84;95.83;2.80;95.79;12;11.5;0.4998;10.791;10.606;-3.012;0.38;-1.72;
2023-07-20 13:01:10.29;0.00:00:00:344;-0.23;0.97;-0.03;12;-2.697;11.17;-0.336;51.79;-0.84;95.83;2.80;95.79;12;11.5;0.5008;10.791;10.606;-3.004;0.38;-1.72;
2023-07-20 13:01:10.31;0.00:00:00:364;-0.23;0.97;-0.03;12;-2.698;11.17;-0.335;51.79;-0.83;95.83;2.79;95.79;12;11.5;0.4998;10.791;10.606;-3.012;0.38;-1.72;
2023-07-20 13:01:10.33;0.00:00:00:384;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3369;51.79;-0.84;95.83;2.81;95.79;12;11.5;0.4998;10.791;10.606;-3.012;0.38;-1.73;
2023-07-20 13:01:10.35;0.00:00:00:404;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3363;51.78;-0.84;95.82;2.80;95.78;12;11.5;0.5015;10.791;10.606;-2.997;0.38;-1.72;
2023-07-20 13:01:10.37;0.00:00:00:424;-0.23;0.97;-0.03;12;-2.698;11.17;-0.336;51.79;-0.84;95.83;2.80;95.79;12;11.5;0.5001;10.791;10.606;-3.009;0.38;-1.72;
2023-07-20 13:01:10.39;0.00:00:00:444;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3369;51.79;-0.84;95.83;2.81;95.79;12;11.5;0.4998;10.791;10.606;-3.012;0.38;-1.73;
2023-07-20 13:01:10.41;0.00:00:00:464;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3365;51.79;-0.84;95.83;2.80;95.78;12;11.5;0.5009;10.791;10.606;-3.003;0.38;-1.73;
2023-07-20 13:01:10.43;0.00:00:00:484;-0.23;0.97;-0.03;12;-2.698;11.17;-0.3365;51.79;-0.84;95.83;2.81;95.78;12;11.5;0.5008;10.791;10.606;-3.003;0.38;-1.73;
2023-07-20 13:01:10.45;0.00:00:00:504;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3377;51.78;-0.84;95.82;2.81;95.78;12;11.5;0.5018;10.792;10.606;-2.994;0.38;-1.73;
2023-07-20 13:01:10.47;0.00:00:00:524;-0.23;0.97;-0.03;12;-2.698;11.17;-0.338;51.79;-0.84;95.83;2.82;95.78;12;11.5;0.5007;10.791;10.606;-3.004;0.38;-1.73;
2023-07-20 13:01:10.49;0.00:00:00:544;-0.23;0.97;-0.03;12;-2.696;11.17;-0.338;51.78;-0.84;95.82;2.82;95.78;12;11.5;0.5017;10.791;10.606;-2.996;0.38;-1.73;
2023-07-20 13:01:10.51;0.00:00:00:564;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3384;51.78;-0.84;95.82;2.82;95.78;12;11.5;0.5013;10.791;10.606;-2.999;0.38;-1.73;
2023-07-20 13:01:10.53;0.00:00:00:584;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3386;51.79;-0.84;95.83;2.82;95.79;12;11.5;0.5;10.791;10.606;-3.011;0.38;-1.74;
2023-07-20 13:01:10.55;0.00:00:00:604;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3393;51.78;-0.85;95.82;2.83;95.77;12;11.5;0.502;10.791;10.606;-2.993;0.38;-1.74;
2023-07-20 13:01:10.57;0.00:00:00:624;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3383;51.79;-0.84;95.83;2.82;95.78;12;11.5;0.5008;10.791;10.606;-3.003;0.38;-1.73;
2023-07-20 13:01:10.59;0.00:00:00:644;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3393;51.78;-0.85;95.83;2.83;95.78;12;11.5;0.5009;10.791;10.606;-3.003;0.38;-1.74;
2023-07-20 13:01:10.61;0.00:00:00:664;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3395;51.79;-0.85;95.83;2.83;95.79;12;11.5;0.4999;10.791;10.606;-3.011;0.38;-1.74;
2023-07-20 13:01:10.63;0.00:00:00:685;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3392;51.79;-0.85;95.83;2.83;95.78;12;11.5;0.5009;10.791;10.606;-3.002;0.38;-1.74;
2023-07-20 13:01:10.65;0.00:00:00:705;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3399;51.78;-0.85;95.83;2.83;95.79;12;11.5;0.5004;10.791;10.606;-3.007;0.38;-1.74;
2023-07-20 13:01:10.67;0.00:00:00:725;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3396;51.79;-0.85;95.82;2.83;95.78;12;11.5;0.5014;10.791;10.606;-2.998;0.38;-1.74;
2023-07-20 13:01:10.69;0.00:00:00:745;-0.23;0.97;-0.03;12;-2.697;11.17;-0.341;51.79;-0.85;95.83;2.84;95.79;12;11.5;0.5005;10.791;10.606;-3.006;0.38;-1.75;
2023-07-20 13:01:10.71;0.00:00:00:765;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3412;51.78;-0.85;95.83;2.84;95.78;12;11.5;0.5008;10.791;10.606;-3.003;0.38;-1.75;
2023-07-20 13:01:10.73;0.00:00:00:785;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3408;51.78;-0.85;95.82;2.84;95.78;12;11.5;0.501;10.792;10.606;-3.001;0.38;-1.75;
2023-07-20 13:01:10.75;0.00:00:00:805;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3418;51.78;-0.85;95.82;2.85;95.78;12;11.5;0.5015;10.792;10.606;-2.997;0.38;-1.75;
2023-07-20 13:01:10.77;0.00:00:00:825;-0.23;0.97;-0.03;12;-2.697;11.17;-0.3415;51.79;-0.85;95.83;2.85;95.79;12;11.5;0.5005;10.791;10.606;-3.006;0.38;-1.75;
2023-07-20 13:01:10.79;0.00:00:00:845;-0.23;0.97;-0.03;12;-2.695;11.17;-0.341;51.78;-0.85;95.82;2.84;95.78;12;11.5;0.5014;10.791;10.606;-2.998;0.38;-1.75;
2023-07-20 13:01:10.81;0.00:00:00:865;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3417;51.78;-0.85;95.83;2.85;95.79;12;11.5;0.5002;10.791;10.607;-3.009;0.38;-1.75;
2023-07-20 13:01:10.83;0.00:00:00:885;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3419;51.78;-0.85;95.83;2.85;95.78;12;11.5;0.5009;10.792;10.607;-3.002;0.38;-1.75;
2023-07-20 13:01:10.84;0.00:00:00:895;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3423;51.78;-0.85;95.83;2.85;95.78;12;11.5;0.5009;10.791;10.606;-3.003;0.38;-1.76;
2023-07-20 13:01:10.87;0.00:00:00:925;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3421;51.78;-0.85;95.83;2.85;95.79;12;11.5;0.4999;10.791;10.607;-3.011;0.38;-1.75;
2023-07-20 13:01:10.89;0.00:00:00:945;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3426;51.78;-0.85;95.82;2.85;95.78;12;11.5;0.5014;10.792;10.606;-2.998;0.38;-1.76;
2023-07-20 13:01:10.91;0.00:00:00:965;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3426;51.78;-0.85;95.82;2.85;95.78;12;11.5;0.501;10.792;10.607;-3.002;0.38;-1.76;
2023-07-20 13:01:10.93;0.00:00:00:985;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3434;51.78;-0.86;95.83;2.86;95.78;12;11.5;0.5007;10.792;10.607;-3.005;0.38;-1.76;
2023-07-20 13:01:10.95;0.00:00:01:005;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3431;51.78;-0.85;95.83;2.86;95.79;12;11.5;0.5002;10.792;10.607;-3.008;0.38;-1.76;
2023-07-20 13:01:10.97;0.00:00:01:025;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3443;51.78;-0.86;95.83;2.87;95.78;12;11.5;0.5008;10.792;10.607;-3.003;0.38;-1.76;
2023-07-20 13:01:10.99;0.00:00:01:045;-0.23;0.97;-0.03;12;-2.695;11.17;-0.344;51.78;-0.86;95.82;2.87;95.78;12;11.5;0.501;10.792;10.606;-3.002;0.38;-1.76;
2023-07-20 13:01:11.01;0.00:00:01:065;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3441;51.78;-0.86;95.84;2.87;95.79;12;11.5;0.4996;10.792;10.607;-3.013;0.38;-1.76;
2023-07-20 13:01:11.04;0.00:00:01:095;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3444;51.78;-0.86;95.83;2.87;95.78;12;11.5;0.5008;10.792;10.607;-3.003;0.38;-1.77;
2023-07-20 13:01:11.05;0.00:00:01:105;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3445;51.78;-0.86;95.83;2.87;95.79;12;11.5;0.5;10.792;10.607;-3.010;0.38;-1.77;
2023-07-20 13:01:11.07;0.00:00:01:125;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3453;51.78;-0.86;95.84;2.88;95.80;12;11.5;0.4992;10.791;10.607;-3.017;0.38;-1.77;
2023-07-20 13:01:11.09;0.00:00:01:145;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3455;51.78;-0.86;95.82;2.88;95.78;12;11.5;0.5013;10.792;10.606;-2.999;0.38;-1.77;
2023-07-20 13:01:11.11;0.00:00:01:165;-0.23;0.97;-0.03;12;-2.696;11.17;-0.3445;51.78;-0.86;95.85;2.87;95.80;12;11.5;0.4983;10.791;10.607;-3.025;0.38;-1.77;
2023-07-20 13:01:11.12;0.00:00:01:175;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3453;51.78;-0.86;95.83;2.88;95.79;12;11.5;0.5001;10.792;10.607;-3.009;0.38;-1.77;
2023-07-20 13:01:11.15;0.00:00:01:205;-0.23;0.97;-0.03;12;-2.694;11.17;-0.346;51.78;-0.86;95.83;2.88;95.79;12;11.5;0.5005;10.792;10.607;-3.006;0.38;-1.77;
2023-07-20 13:01:11.17;0.00:00:01:225;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3458;51.78;-0.86;95.83;2.88;95.79;12;11.5;0.5003;10.791;10.606;-3.008;0.38;-1.77;
2023-07-20 13:01:11.19;0.00:00:01:245;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3463;51.78;-0.86;95.84;2.89;95.80;12;11.5;0.499;10.791;10.607;-3.019;0.38;-1.78;
2023-07-20 13:01:11.21;0.00:00:01:265;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3463;51.78;-0.86;95.83;2.89;95.79;12;11.5;0.5002;10.791;10.606;-3.009;0.38;-1.78;
2023-07-20 13:01:11.23;0.00:00:01:285;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3467;51.78;-0.86;95.83;2.89;95.79;12;11.5;0.4998;10.791;10.606;-3.012;0.38;-1.78;
2023-07-20 13:01:11.25;0.00:00:01:305;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3478;51.78;-0.87;95.82;2.90;95.78;12;11.5;0.5013;10.792;10.606;-2.999;0.38;-1.78;
2023-07-20 13:01:11.27;0.00:00:01:325;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3471;51.78;-0.86;95.85;2.89;95.80;12;11.5;0.4983;10.791;10.607;-3.025;0.38;-1.78;
2023-07-20 13:01:11.29;0.00:00:01:345;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3475;51.78;-0.87;95.84;2.90;95.80;12;11.5;0.4987;10.791;10.606;-3.022;0.38;-1.78;
2023-07-20 13:01:11.31;0.00:00:01:365;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3482;51.78;-0.87;95.84;2.90;95.79;12;11.5;0.4995;10.791;10.606;-3.015;0.38;-1.78;
2023-07-20 13:01:11.33;0.00:00:01:385;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3477;51.78;-0.87;95.83;2.90;95.79;12;11.5;0.5004;10.791;10.606;-3.007;0.38;-1.78;
2023-07-20 13:01:11.35;0.00:00:01:405;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3477;51.78;-0.87;95.83;2.90;95.79;12;11.5;0.5004;10.791;10.606;-3.007;0.38;-1.78;
2023-07-20 13:01:11.37;0.00:00:01:425;-0.23;0.97;-0.03;12;-2.695;11.17;-0.3484;51.78;-0.87;95.84;2.90;95.80;12;11.5;0.4985;10.790;10.606;-3.023;0.38;-1.79;
2023-07-20 13:01:11.39;0.00:00:01:445;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3483;51.78;-0.87;95.84;2.90;95.79;12;11.5;0.4996;10.791;10.606;-3.014;0.38;-1.79;
2023-07-20 13:01:11.41;0.00:00:01:465;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3488;51.78;-0.87;95.84;2.91;95.80;12;11.5;0.4992;10.791;10.606;-3.017;0.38;-1.79;
2023-07-20 13:01:11.43;0.00:00:01:485;-0.23;0.97;-0.03;12;-2.694;11.17;-0.349;51.78;-0.87;95.83;2.91;95.79;12;11.5;0.5003;10.791;10.606;-3.008;0.38;-1.79;
2023-07-20 13:01:11.45;0.00:00:01:505;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3498;51.78;-0.87;95.83;2.92;95.79;12;11.5;0.4999;10.791;10.606;-3.012;0.38;-1.79;
2023-07-20 13:01:11.47;0.00:00:01:525;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3498;51.78;-0.87;95.84;2.92;95.80;12;11.5;0.499;10.791;10.606;-3.019;0.38;-1.79;
2023-07-20 13:01:11.49;0.00:00:01:545;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3503;51.78;-0.87;95.83;2.92;95.79;12;11.5;0.5002;10.791;10.606;-3.009;0.38;-1.80;
2023-07-20 13:01:11.51;0.00:00:01:569;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3495;51.78;-0.87;95.83;2.91;95.79;12;11.5;0.4999;10.791;10.606;-3.011;0.38;-1.79;
2023-07-20 13:01:11.53;0.00:00:01:588;-0.23;0.97;-0.03;12;-2.692;11.17;-0.35;51.78;-0.87;95.82;2.92;95.78;12;11.5;0.5013;10.791;10.606;-2.999;0.38;-1.79;
2023-07-20 13:01:11.56;0.00:00:01:615;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3497;51.78;-0.87;95.84;2.92;95.79;12;11.5;0.4997;10.791;10.606;-3.013;0.38;-1.79;
2023-07-20 13:01:11.57;0.00:00:01:629;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3509;51.78;-0.87;95.84;2.92;95.80;12;11.5;0.499;10.791;10.606;-3.019;0.38;-1.80;
2023-07-20 13:01:11.59;0.00:00:01:649;-0.23;0.97;-0.03;12;-2.692;11.17;-0.3506;51.77;-0.87;95.83;2.92;95.78;12;11.5;0.5009;10.791;10.606;-3.003;0.38;-1.80;
2023-07-20 13:01:11.60;0.00:00:01:661;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3509;51.78;-0.87;95.83;2.92;95.79;12;11.5;0.5002;10.791;10.606;-3.008;0.38;-1.80;
2023-07-20 13:01:11.63;0.00:00:01:686;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3522;51.78;-0.88;95.84;2.94;95.79;12;11.5;0.4996;10.791;10.606;-3.014;0.38;-1.81;
2023-07-20 13:01:11.65;0.00:00:01:706;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3516;51.78;-0.88;95.85;2.93;95.80;12;11.5;0.4982;10.790;10.606;-3.026;0.38;-1.80;
2023-07-20 13:01:11.66;0.00:00:01:716;-0.23;0.97;-0.03;12;-2.694;11.17;-0.3521;51.78;-0.88;95.84;2.93;95.80;12;11.5;0.4985;10.791;10.606;-3.023;0.38;-1.80;
2023-07-20 13:01:11.68;0.00:00:01:738;-0.23;0.97;-0.03;12;-2.692;11.17;-0.3519;51.77;-0.88;95.83;2.93;95.78;12;11.5;0.5004;10.791;10.606;-3.007;0.38;-1.80;
2023-07-20 13:01:11.70;0.00:00:01:760;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3528;51.78;-0.88;95.84;2.94;95.80;12;11.5;0.4989;10.791;10.606;-3.020;0.38;-1.81;
2023-07-20 13:01:11.72;0.00:00:01:779;-0.23;0.97;-0.03;12;-2.692;11.17;-0.3529;51.77;-0.88;95.83;2.94;95.78;12;11.5;0.5006;10.791;10.606;-3.005;0.38;-1.81;
2023-07-20 13:01:11.74;0.00:00:01:800;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3528;51.78;-0.88;95.83;2.94;95.79;12;11.5;0.4998;10.791;10.606;-3.012;0.38;-1.81;
2023-07-20 13:01:11.76;0.00:00:01:819;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3524;51.78;-0.88;95.84;2.94;95.79;12;11.5;0.4992;10.791;10.606;-3.017;0.38;-1.81;
2023-07-20 13:01:11.78;0.00:00:01:837;-0.23;0.97;-0.03;12;-2.692;11.17;-0.3527;51.77;-0.88;95.83;2.94;95.78;12;11.5;0.5009;10.791;10.606;-3.003;0.38;-1.81;
2023-07-20 13:01:11.80;0.00:00:01:859;-0.23;0.97;-0.03;12;-2.693;11.17;-0.3528;51.78;-0.88;95.84;2.94;95.80;12;11.5;0.4991;10.791;10.607;-3.019;0.38;-1.81;
2023-07-20 13:01:11.82;0.00:00:01:879;-0.23;0.97;-0.03;12;-2.692;11.17;-0.3534;51.77;-0.88;95.83;2.94;95.78;12;11.5;0.5005;10.792;10.607;-3.006;0.38;-1.81;
2023-07-20 13:01:11.84;0.00:00:01:899;-0.23;0.97;-0.03;12;-2.692;11.17;-0.3537;51.77;-0.88;95.83;2.95;95.78;12;11.5;0.5005;10.792;10.607;-3.006;0.38;-1.81;
2023-07-20 13:01:11.86;0.00:00:01:920;-0.23;0.97;-0.03;12;-2.692;11.18;-0.3542;51.77;-0.88;95.84;2.95;95.79;12;11.5;0.4998;10.792;10.607;-3.012;0.38;-1.82;
2023-07-20 13:01:11.88;0.00:00:01:939;-0.23;0.97;-0.03;12;-2.691;11.17;-0.3547;51.77;-0.88;95.82;2.96;95.78;12;11.5;0.5013;10.792;10.607;-2.999;0.38;-1.82;
2023-07-20 13:01:11.90;0.00:00:01:958;-0.23;0.97;-0.03;12;-2.692;11.18;-0.3553;51.77;-0.89;95.83;2.96;95.79;12;11.5;0.5;10.792;10.607;-3.010;0.38;-1.82;
2023-07-20 13:01:11.92;0.00:00:01:976;-0.23;0.97;-0.03;12;-2.691;11.18;-0.3551;51.77;-0.88;95.82;2.96;95.78;12;11.5;0.5015;10.792;10.607;-2.997;0.38;-1.82;
2023-07-20 13:01:11.94;0.00:00:01:998;-0.23;0.97;-0.03;12;-2.693;11.18;-0.3553;51.77;-0.89;95.84;2.96;95.79;12;11.5;0.4997;10.792;10.608;-3.013;0.38;-1.82;
2023-07-20 13:01:11.96;0.00:00:02:019;-0.23;0.97;-0.03;12;-2.693;11.18;-0.3554;51.77;-0.89;95.83;2.96;95.78;12;11.5;0.5004;10.793;10.608;-3.007;0.38;-1.82;
2023-07-20 13:01:11.98;0.00:00:02:036;-0.23;0.97;-0.03;12;-2.692;11.18;-0.355;51.77;-0.88;95.83;2.96;95.78;12;11.5;0.5005;10.793;10.608;-3.006;0.38;-1.82;
2023-07-20 13:01:12.00;0.00:00:02:056;-0.23;0.97;-0.03;12;-2.694;11.18;-0.3554;51.77;-0.89;95.84;2.96;95.80;12;11.5;0.4987;10.793;10.608;-3.021;0.38;-1.82;
2023-07-20 13:01:12.02;0.00:00:02:076;-0.23;0.97;-0.03;12;-2.692;11.18;-0.3549;51.77;-0.88;95.81;2.96;95.77;12;11.5;0.5025;10.793;10.608;-2.988;0.38;-1.82;
2023-07-20 13:01:12.04;0.00:00:02:096;-0.23;0.97;-0.03;12;-2.693;11.18;-0.3554;51.77;-0.89;95.83;2.96;95.78;12;11.5;0.5006;10.793;10.608;-3.005;0.38;-1.82;
2023-07-20 13:01:12.06;0.00:00:02:116;-0.23;0.97;-0.03;12;-2.693;11.18;-0.3566;51.77;-0.89;95.83;2.97;95.78;12;11.5;0.501;10.793;10.608;-3.002;0.38;-1.83;
2023-07-20 13:01:12.08;0.00:00:02:136;-0.23;0.97;-0.03;12;-2.692;11.18;-0.3564;51.77;-0.89;95.82;2.97;95.77;12;11.5;0.5017;10.793;10.608;-2.995;0.38;-1.83;
2023-07-20 13:01:12.10;0.00:00:02:156;-0.23;0.97;-0.03;12;-2.693;11.18;-0.3573;51.77;-0.89;95.84;2.98;95.79;12;11.5;0.5;10.793;10.609;-3.010;0.38;-1.83;
2023-07-20 13:01:12.12;0.00:00:02:176;-0.23;0.97;-0.03;12.01;-2.691;11.18;-0.3572;51.77;-0.89;95.81;2.98;95.77;12.01;11.5;0.5025;10.794;10.608;-2.988;0.38;-1.83;
2023-07-20 13:01:12.14;0.00:00:02:196;-0.23;0.97;-0.03;12.01;-2.692;11.18;-0.3579;51.77;-0.89;95.82;2.98;95.77;12.01;11.5;0.5022;10.794;10.608;-2.991;0.38;-1.83;
2023-07-20 13:01:12.16;0.00:00:02:216;-0.23;0.97;-0.03;12.01;-2.693;11.18;-0.3583;51.77;-0.89;95.83;2.98;95.78;12.01;11.51;0.5007;10.794;10.609;-3.004;0.38;-1.84;
2023-07-20 13:01:12.18;0.00:00:02:236;-0.23;0.97;-0.03;12.01;-2.693;11.18;-0.3575;51.77;-0.89;95.82;2.98;95.78;12.01;11.5;0.5013;10.794;10.609;-2.999;0.38;-1.83;
2023-07-20 13:01:12.20;0.00:00:02:256;-0.23;0.97;-0.03;12.01;-2.693;11.18;-0.3583;51.77;-0.89;95.83;2.98;95.78;12.01;11.5;0.5006;10.794;10.609;-3.005;0.38;-1.84;
2023-07-20 13:01:12.22;0.00:00:02:276;-0.23;0.97;-0.03;12.01;-2.692;11.18;-0.3586;51.77;-0.89;95.82;2.99;95.77;12.01;11.5;0.5019;10.794;10.609;-2.994;0.38;-1.84;
2023-07-20 13:01:12.24;0.00:00:02:296;-0.23;0.97;-0.03;12.01;-2.693;11.18;-0.3579;51.77;-0.89;95.82;2.98;95.77;12.01;11.5;0.5017;10.794;10.609;-2.995;0.38;-1.83;
2023-07-20 13:01:12.26;0.00:00:02:316;-0.23;0.97;-0.03;12.01;-2.693;11.18;-0.3593;51.77;-0.89;95.83;2.99;95.79;12.01;11.51;0.5004;10.794;10.609;-3.007;0.38;-1.84;
2023-07-20 13:01:12.28;0.00:00:02:336;-0.23;0.97;-0.03;12.01;-2.692;11.18;-0.3587;51.77;-0.89;95.82;2.99;95.77;12.01;11.5;0.5019;10.794;10.608;-2.994;0.38;-1.84;
2023-07-20 13:01:12.30;0.00:00:02:356;-0.23;0.97;-0.03;12.01;-2.693;11.18;-0.3591;51.77;-0.89;95.83;2.99;95.78;12.01;11.51;0.5007;10.794;10.609;-3.004;0.38;-1.84;
2023-07-20 13:01:12.32;0.00:00:02:376;-0.23;0.97;-0.03;12.01;-2.692;11.18;-0.3598;51.77;-0.90;95.82;3.00;95.77;12.01;11.5;0.5018;10.794;10.609;-2.995;0.38;-1.84;
2023-07-20 13:01:12.34;0.00:00:02:396;-0.23;0.97;-0.03;12.01;-2.691;11.18;-0.3596;51.77;-0.90;95.81;3.00;95.77;12.01;11.5;0.5026;10.794;10.608;-2.988;0.38;-1.84;
2023-07-20 13:01:12.36;0.00:00:02:416;-0.23;0.97;-0.03;12;-2.693;11.18;-0.3597;51.77;-0.90;95.83;3.00;95.78;12;11.5;0.5004;10.793;10.608;-3.007;0.38;-1.84;
2023-07-20 13:01:12.38;0.00:00:02:436;-0.23;0.97;-0.03;12;-2.691;11.18;-0.3606;51.77;-0.90;95.82;3.00;95.77;12;11.5;0.5022;10.794;10.608;-2.992;0.38;-1.85;
2023-07-20 13:01:12.40;0.00:00:02:456;-0.23;0.97;-0.03;12;-2.692;11.18;-0.3602;51.77;-0.90;95.83;3.00;95.79;12;11.5;0.5002;10.793;10.608;-3.009;0.38;-1.85;
2023-07-20 13:01:12.42;0.00:00:02:476;-0.23;0.97;-0.03;12;-2.691;11.18;-0.3596;51.77;-0.90;95.83;3.00;95.78;12;11.5;0.501;10.793;10.608;-3.002;0.38;-1.84;
